id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta
4942,br;sao.paulo;rincao,"Rincão - SP",pt-BR,,#br;sao.paulo,,Municípios::Rincão - SP
4943,br;sao.paulo;rinopolis,"Rinópolis - SP",pt-BR,,#br;sao.paulo,,Municípios::Rinópolis - SP
4944,br;sao.paulo;rio.claro,"Rio Claro - SP",pt-BR,,#br;sao.paulo,,Municípios::Rio Claro - SP
4945,br;sao.paulo;rio.pedras,"Rio das Pedras - SP",pt-BR,,#br;sao.paulo,,Municípios::Rio das Pedras - SP
4946,br;sao.paulo;rio.grande.serra,"Rio Grande da Serra - SP",pt-BR,,#br;sao.paulo,,Municípios::Rio Grande da Serra - SP
4947,br;sao.paulo;riolandia,"Riolândia - SP",pt-BR,,#br;sao.paulo,,Municípios::Riolândia - SP
4948,br;sao.paulo;rosana,"Rosana - SP",pt-BR,,#br;sao.paulo,,Municípios::Rosana - SP
4949,br;sao.paulo;roseira,"Roseira - SP",pt-BR,,#br;sao.paulo,,Municípios::Roseira - SP
4950,br;sao.paulo;rubiacea,"Rubiácea - SP",pt-BR,,#br;sao.paulo,,Municípios::Rubiácea - SP
4951,br;sao.paulo;rubineia,"Rubinéia - SP",pt-BR,,#br;sao.paulo,,Municípios::Rubinéia - SP
4952,br;sao.paulo;sabino,"Sabino - SP",pt-BR,,#br;sao.paulo,,Municípios::Sabino - SP
4953,br;sao.paulo;sagres,"Sagres - SP",pt-BR,,#br;sao.paulo,,Municípios::Sagres - SP
4954,br;sao.paulo;sales,"Sales - SP",pt-BR,,#br;sao.paulo,,Municípios::Sales - SP
4955,br;sao.paulo;sales.oliveira,"Sales Oliveira - SP",pt-BR,,#br;sao.paulo,,Municípios::Sales Oliveira - SP
4956,br;sao.paulo;salesopolis,"Salesópolis - SP",pt-BR,,#br;sao.paulo,,Municípios::Salesópolis - SP
4957,br;sao.paulo;saltinho,"Saltinho - SP",pt-BR,,#br;sao.paulo,,Municípios::Saltinho - SP
4958,br;sao.paulo;salto,"Salto - SP",pt-BR,,#br;sao.paulo,,Municípios::Salto - SP
4959,br;sao.paulo;salto.pirapora,"Salto de Pirapora - SP",pt-BR,,#br;sao.paulo,,Municípios::Salto de Pirapora - SP
4960,br;sao.paulo;salto.grande,"Salto Grande - SP",pt-BR,,#br;sao.paulo,,Municípios::Salto Grande - SP
4961,br;sao.paulo;sandovalina,"Sandovalina - SP",pt-BR,,#br;sao.paulo,,Municípios::Sandovalina - SP
4962,br;sao.paulo;santa.adelia,"Santa Adélia - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Adélia - SP
4963,br;sao.paulo;santa.albertina,"Santa Albertina - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Albertina - SP
4964,br;sao.paulo;santa.barbara.d.oeste,"Santa Bárbara d'Oeste - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Bárbara d'Oeste - SP
4965,br;sao.paulo;santa.branca,"Santa Branca - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Branca - SP
4966,br;sao.paulo;santa.clara.d.oeste,"Santa Clara d'Oeste - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Clara d'Oeste - SP
4967,br;sao.paulo;santa.cruz.conceicao,"Santa Cruz da Conceição - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Cruz da Conceição - SP
4968,br;sao.paulo;santa.cruz.esperanca,"Santa Cruz da Esperança - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Cruz da Esperança - SP
4969,br;sao.paulo;santa.cruz.palmeiras,"Santa Cruz das Palmeiras - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Cruz das Palmeiras - SP
4970,br;sao.paulo;santa.cruz.rio.pardo,"Santa Cruz do Rio Pardo - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Cruz do Rio Pardo - SP
4971,br;sao.paulo;santa.ernestina,"Santa Ernestina - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Ernestina - SP
4972,br;sao.paulo;santa.fe.sul,"Santa Fé do Sul - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Fé do Sul - SP
4973,br;sao.paulo;santa.gertrudes,"Santa Gertrudes - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Gertrudes - SP
4974,br;sao.paulo;santa.lucia,"Santa Lúcia - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Lúcia - SP
4975,br;sao.paulo;santa.maria.serra,"Santa Maria da Serra - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Maria da Serra - SP
4976,br;sao.paulo;santa.mercedes,"Santa Mercedes - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Mercedes - SP
4977,br;sao.paulo;santana.ponte.pensa,"Santana da Ponte Pensa - SP",pt-BR,,#br;sao.paulo,,Municípios::Santana da Ponte Pensa - SP
4978,br;sao.paulo;santana.parnaiba,"Santana de Parnaíba - SP",pt-BR,,#br;sao.paulo,,Municípios::Santana de Parnaíba - SP
4979,br;sao.paulo;santa.rita.d.oeste,"Santa Rita d'Oeste - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Rita d'Oeste - SP
4980,br;sao.paulo;santa.rita.passa.quatro,"Santa Rita do Passa Quatro - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Rita do Passa Quatro - SP
4981,br;sao.paulo;santa.rosa.viterbo,"Santa Rosa de Viterbo - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Rosa de Viterbo - SP
4982,br;sao.paulo;santa.salete,"Santa Salete - SP",pt-BR,,#br;sao.paulo,,Municípios::Santa Salete - SP
4983,br;sao.paulo;santo.anastacio,"Santo Anastácio - SP",pt-BR,,#br;sao.paulo,,Municípios::Santo Anastácio - SP
4984,br;sao.paulo;santo.andre,"Santo André - SP",pt-BR,,#br;sao.paulo,,Municípios::Santo André - SP
4985,br;sao.paulo;santo.antonio.alegria,"Santo Antônio da Alegria - SP",pt-BR,,#br;sao.paulo,,Municípios::Santo Antônio da Alegria - SP
4986,br;sao.paulo;santo.antonio.posse,"Santo Antônio de Posse - SP",pt-BR,,#br;sao.paulo,,Municípios::Santo Antônio de Posse - SP
4987,br;sao.paulo;santo.antonio.aracangua,"Santo Antônio do Aracanguá - SP",pt-BR,,#br;sao.paulo,,Municípios::Santo Antônio do Aracanguá - SP
4988,br;sao.paulo;santo.antonio.jardim,"Santo Antônio do Jardim - SP",pt-BR,,#br;sao.paulo,,Municípios::Santo Antônio do Jardim - SP
4989,br;sao.paulo;santo.antonio.pinhal,"Santo Antônio do Pinhal - SP",pt-BR,,#br;sao.paulo,,Municípios::Santo Antônio do Pinhal - SP
4990,br;sao.paulo;santo.expedito,"Santo Expedito - SP",pt-BR,,#br;sao.paulo,,Municípios::Santo Expedito - SP
4991,br;sao.paulo;santopolis.aguapei,"Santópolis do Aguapeí - SP",pt-BR,,#br;sao.paulo,,Municípios::Santópolis do Aguapeí - SP
4992,br;sao.paulo;santos,"Santos - SP",pt-BR,,#br;sao.paulo,,Municípios::Santos - SP
4993,br;sao.paulo;sao.bento.sapucai,"São Bento do Sapucaí - SP",pt-BR,,#br;sao.paulo,,Municípios::São Bento do Sapucaí - SP
4994,br;sao.paulo;sao.bernardo.campo,"São Bernardo do Campo - SP",pt-BR,,#br;sao.paulo,,Municípios::São Bernardo do Campo - SP
4995,br;sao.paulo;sao.caetano.sul,"São Caetano do Sul - SP",pt-BR,,#br;sao.paulo,,Municípios::São Caetano do Sul - SP
4996,br;sao.paulo;sao.francisco,"São Francisco - SP",pt-BR,,#br;sao.paulo,,Municípios::São Francisco - SP
4997,br;sao.paulo;sao.joao.duas.pontes,"São João das Duas Pontes - SP",pt-BR,,#br;sao.paulo,,Municípios::São João das Duas Pontes - SP
4998,br;sao.paulo;sao.joao.iracema,"São João de Iracema - SP",pt-BR,,#br;sao.paulo,,Municípios::São João de Iracema - SP
4999,br;sao.paulo;sao.joao.pau.d.alho,"São João do Pau d'Alho - SP",pt-BR,,#br;sao.paulo,,Municípios::São João do Pau d'Alho - SP
5000,br;sao.paulo;sao.joaquim.barra,"São Joaquim da Barra - SP",pt-BR,,#br;sao.paulo,,Municípios::São Joaquim da Barra - SP
5001,br;sao.paulo;sao.jose.bela.vista,"São José da Bela Vista - SP",pt-BR,,#br;sao.paulo,,Municípios::São José da Bela Vista - SP
5002,br;sao.paulo;sao.jose.rio.pardo,"São José do Rio Pardo - SP",pt-BR,,#br;sao.paulo,,Municípios::São José do Rio Pardo - SP
5003,br;sao.paulo;sao.jose.rio.preto,"São José do Rio Preto - SP",pt-BR,,#br;sao.paulo,,Municípios::São José do Rio Preto - SP
5004,br;sao.paulo;sao.jose.campos,"São José dos Campos - SP",pt-BR,,#br;sao.paulo,,Municípios::São José dos Campos - SP
5005,br;sao.paulo;sao.lourenco.serra,"São Lourenço da Serra - SP",pt-BR,,#br;sao.paulo,,Municípios::São Lourenço da Serra - SP
5006,br;sao.paulo;sao.luis.paraitinga,"São Luís do Paraitinga - SP",pt-BR,,#br;sao.paulo,,Municípios::São Luís do Paraitinga - SP
5007,br;sao.paulo;sao.manuel,"São Manuel - SP",pt-BR,,#br;sao.paulo,,Municípios::São Manuel - SP
5008,br;sao.paulo;sao.miguel.arcanjo,"São Miguel Arcanjo - SP",pt-BR,,#br;sao.paulo,,Municípios::São Miguel Arcanjo - SP
5009,br;sao.paulo;sao.paulo,"São Paulo - SP",pt-BR,,#br;sao.paulo,,Municípios::São Paulo - SP
5010,br;sao.paulo;sao.pedro,"São Pedro - SP",pt-BR,,#br;sao.paulo,,Municípios::São Pedro - SP
5011,br;sao.paulo;sao.pedro.turvo,"São Pedro do Turvo - SP",pt-BR,,#br;sao.paulo,,Municípios::São Pedro do Turvo - SP
5012,br;sao.paulo;sao.roque,"São Roque - SP",pt-BR,,#br;sao.paulo,,Municípios::São Roque - SP
5013,br;sao.paulo;sao.sebastiao,"São Sebastião - SP",pt-BR,,#br;sao.paulo,,Municípios::São Sebastião - SP
5014,br;sao.paulo;sao.sebastiao.grama,"São Sebastião da Grama - SP",pt-BR,,#br;sao.paulo,,Municípios::São Sebastião da Grama - SP
5015,br;sao.paulo;sao.simao,"São Simão - SP",pt-BR,,#br;sao.paulo,,Municípios::São Simão - SP
5016,br;sao.paulo;sao.vicente,"São Vicente - SP",pt-BR,,#br;sao.paulo,,Municípios::São Vicente - SP
5017,br;sao.paulo;sarapui,"Sarapuí - SP",pt-BR,,#br;sao.paulo,,Municípios::Sarapuí - SP
5018,br;sao.paulo;sarutaia,"Sarutaiá - SP",pt-BR,,#br;sao.paulo,,Municípios::Sarutaiá - SP
5019,br;sao.paulo;sebastianopolis.sul,"Sebastianópolis do Sul - SP",pt-BR,,#br;sao.paulo,,Municípios::Sebastianópolis do Sul - SP
5020,br;sao.paulo;serra.azul,"Serra Azul - SP",pt-BR,,#br;sao.paulo,,Municípios::Serra Azul - SP
5021,br;sao.paulo;serrana,"Serrana - SP",pt-BR,,#br;sao.paulo,,Municípios::Serrana - SP
5022,br;sao.paulo;serra.negra,"Serra Negra - SP",pt-BR,,#br;sao.paulo,,Municípios::Serra Negra - SP
5023,br;sao.paulo;sertaozinho,"Sertãozinho - SP",pt-BR,,#br;sao.paulo,,Municípios::Sertãozinho - SP
5024,br;sao.paulo;sete.barras,"Sete Barras - SP",pt-BR,,#br;sao.paulo,,Municípios::Sete Barras - SP
5025,br;sao.paulo;severinia,"Severínia - SP",pt-BR,,#br;sao.paulo,,Municípios::Severínia - SP
5026,br;sao.paulo;silveiras,"Silveiras - SP",pt-BR,,#br;sao.paulo,,Municípios::Silveiras - SP
5027,br;sao.paulo;socorro,"Socorro - SP",pt-BR,,#br;sao.paulo,,Municípios::Socorro - SP
5028,br;sao.paulo;sorocaba,"Sorocaba - SP",pt-BR,,#br;sao.paulo,,Municípios::Sorocaba - SP
5029,br;sao.paulo;sud.mennucci,"Sud Mennucci - SP",pt-BR,,#br;sao.paulo,,Municípios::Sud Mennucci - SP
5030,br;sao.paulo;sumare,"Sumaré - SP",pt-BR,,#br;sao.paulo,,Municípios::Sumaré - SP
5031,br;sao.paulo;suzano,"Suzano - SP",pt-BR,,#br;sao.paulo,,Municípios::Suzano - SP
5032,br;sao.paulo;suzanapolis,"Suzanápolis - SP",pt-BR,,#br;sao.paulo,,Municípios::Suzanápolis - SP
5033,br;sao.paulo;tabapua,"Tabapuã - SP",pt-BR,,#br;sao.paulo,,Municípios::Tabapuã - SP
5034,br;sao.paulo;tabatinga,"Tabatinga - SP",pt-BR,,#br;sao.paulo,,Municípios::Tabatinga - SP
5035,br;sao.paulo;taboao.serra,"Taboão da Serra - SP",pt-BR,,#br;sao.paulo,,Municípios::Taboão da Serra - SP
5036,br;sao.paulo;taciba,"Taciba - SP",pt-BR,,#br;sao.paulo,,Municípios::Taciba - SP
5037,br;sao.paulo;taguai,"Taguaí - SP",pt-BR,,#br;sao.paulo,,Municípios::Taguaí - SP
5038,br;sao.paulo;taiacu,"Taiaçu - SP",pt-BR,,#br;sao.paulo,,Municípios::Taiaçu - SP
5039,br;sao.paulo;taiuva,"Taiúva - SP",pt-BR,,#br;sao.paulo,,Municípios::Taiúva - SP
5040,br;sao.paulo;tambau,"Tambaú - SP",pt-BR,,#br;sao.paulo,,Municípios::Tambaú - SP
5041,br;sao.paulo;tanabi,"Tanabi - SP",pt-BR,,#br;sao.paulo,,Municípios::Tanabi - SP
5042,br;sao.paulo;tapirai,"Tapiraí - SP",pt-BR,,#br;sao.paulo,,Municípios::Tapiraí - SP
5043,br;sao.paulo;taquaritinga,"Taquaritinga - SP",pt-BR,,#br;sao.paulo,,Municípios::Taquaritinga - SP
5044,br;sao.paulo;taquarituba,"Taquarituba - SP",pt-BR,,#br;sao.paulo,,Municípios::Taquarituba - SP
5045,br;sao.paulo;taquarivai,"Taquarivaí - SP",pt-BR,,#br;sao.paulo,,Municípios::Taquarivaí - SP
5046,br;sao.paulo;tarabai,"Tarabai - SP",pt-BR,,#br;sao.paulo,,Municípios::Tarabai - SP
5047,br;sao.paulo;taruma,"Tarumã - SP",pt-BR,,#br;sao.paulo,,Municípios::Tarumã - SP
5048,br;sao.paulo;tatui,"Tatuí - SP",pt-BR,,#br;sao.paulo,,Municípios::Tatuí - SP
5049,br;sao.paulo;taubate,"Taubaté - SP",pt-BR,,#br;sao.paulo,,Municípios::Taubaté - SP
5050,br;sao.paulo;tejupa,"Tejupá - SP",pt-BR,,#br;sao.paulo,,Municípios::Tejupá - SP
5051,br;sao.paulo;teodoro.sampaio,"Teodoro Sampaio - SP",pt-BR,,#br;sao.paulo,,Municípios::Teodoro Sampaio - SP
5052,br;sao.paulo;terra.roxa,"Terra Roxa - SP",pt-BR,,#br;sao.paulo,,Municípios::Terra Roxa - SP
5053,br;sao.paulo;tiete,"Tietê - SP",pt-BR,,#br;sao.paulo,,Municípios::Tietê - SP
5054,br;sao.paulo;timburi,"Timburi - SP",pt-BR,,#br;sao.paulo,,Municípios::Timburi - SP
5055,br;sao.paulo;torre.pedra,"Torre de Pedra - SP",pt-BR,,#br;sao.paulo,,Municípios::Torre de Pedra - SP
5056,br;sao.paulo;torrinha,"Torrinha - SP",pt-BR,,#br;sao.paulo,,Municípios::Torrinha - SP
5057,br;sao.paulo;trabiju,"Trabiju - SP",pt-BR,,#br;sao.paulo,,Municípios::Trabiju - SP
5058,br;sao.paulo;tremembe,"Tremembé - SP",pt-BR,,#br;sao.paulo,,Municípios::Tremembé - SP
5059,br;sao.paulo;tres.fronteiras,"Três Fronteiras - SP",pt-BR,,#br;sao.paulo,,Municípios::Três Fronteiras - SP
5060,br;sao.paulo;tuiuti,"Tuiuti - SP",pt-BR,,#br;sao.paulo,,Municípios::Tuiuti - SP
5061,br;sao.paulo;tupa,"Tupã - SP",pt-BR,,#br;sao.paulo,,Municípios::Tupã - SP
5062,br;sao.paulo;tupi.paulista,"Tupi Paulista - SP",pt-BR,,#br;sao.paulo,,Municípios::Tupi Paulista - SP
5063,br;sao.paulo;turiuba,"Turiúba - SP",pt-BR,,#br;sao.paulo,,Municípios::Turiúba - SP
5064,br;sao.paulo;turmalina,"Turmalina - SP",pt-BR,,#br;sao.paulo,,Municípios::Turmalina - SP
5065,br;sao.paulo;ubarana,"Ubarana - SP",pt-BR,,#br;sao.paulo,,Municípios::Ubarana - SP
5066,br;sao.paulo;ubatuba,"Ubatuba - SP",pt-BR,,#br;sao.paulo,,Municípios::Ubatuba - SP
5067,br;sao.paulo;ubirajara,"Ubirajara - SP",pt-BR,,#br;sao.paulo,,Municípios::Ubirajara - SP
5068,br;sao.paulo;uchoa,"Uchoa - SP",pt-BR,,#br;sao.paulo,,Municípios::Uchoa - SP
5069,br;sao.paulo;uniao.paulista,"União Paulista - SP",pt-BR,,#br;sao.paulo,,Municípios::União Paulista - SP
5070,br;sao.paulo;urania,"Urânia - SP",pt-BR,,#br;sao.paulo,,Municípios::Urânia - SP
5071,br;sao.paulo;uru,"Uru - SP",pt-BR,,#br;sao.paulo,,Municípios::Uru - SP
5072,br;sao.paulo;urupes,"Urupês - SP",pt-BR,,#br;sao.paulo,,Municípios::Urupês - SP
5073,br;sao.paulo;valentim.gentil,"Valentim Gentil - SP",pt-BR,,#br;sao.paulo,,Municípios::Valentim Gentil - SP
5074,br;sao.paulo;valinhos,"Valinhos - SP",pt-BR,,#br;sao.paulo,,Municípios::Valinhos - SP
5075,br;sao.paulo;valparaiso,"Valparaíso - SP",pt-BR,,#br;sao.paulo,,Municípios::Valparaíso - SP
5076,br;sao.paulo;vargem,"Vargem - SP",pt-BR,,#br;sao.paulo,,Municípios::Vargem - SP
5077,br;sao.paulo;vargem.grande.sul,"Vargem Grande do Sul - SP",pt-BR,,#br;sao.paulo,,Municípios::Vargem Grande do Sul - SP
5078,br;sao.paulo;vargem.grande.paulista,"Vargem Grande Paulista - SP",pt-BR,,#br;sao.paulo,,Municípios::Vargem Grande Paulista - SP
5079,br;sao.paulo;varzea.paulista,"Várzea Paulista - SP",pt-BR,,#br;sao.paulo,,Municípios::Várzea Paulista - SP
5080,br;sao.paulo;vera.cruz,"Vera Cruz - SP",pt-BR,,#br;sao.paulo,,Municípios::Vera Cruz - SP
5081,br;sao.paulo;vinhedo,"Vinhedo - SP",pt-BR,,#br;sao.paulo,,Municípios::Vinhedo - SP
5082,br;sao.paulo;viradouro,"Viradouro - SP",pt-BR,,#br;sao.paulo,,Municípios::Viradouro - SP
5083,br;sao.paulo;vista.alegre.alto,"Vista Alegre do Alto - SP",pt-BR,,#br;sao.paulo,,Municípios::Vista Alegre do Alto - SP
5084,br;sao.paulo;vitoria.brasil,"Vitória Brasil - SP",pt-BR,,#br;sao.paulo,,Municípios::Vitória Brasil - SP
5085,br;sao.paulo;votorantim,"Votorantim - SP",pt-BR,,#br;sao.paulo,,Municípios::Votorantim - SP
5086,br;sao.paulo;votuporanga,"Votuporanga - SP",pt-BR,,#br;sao.paulo,,Municípios::Votuporanga - SP
5087,br;sao.paulo;zacarias,"Zacarias - SP",pt-BR,,#br;sao.paulo,,Municípios::Zacarias - SP
5088,br;sao.paulo;chavantes,"Chavantes - SP",pt-BR,,#br;sao.paulo,,Municípios::Chavantes - SP
5089,br;sao.paulo;estiva.gerbi,"Estiva Gerbi - SP",pt-BR,,#br;sao.paulo,,Municípios::Estiva Gerbi - SP
5090,br;parana;abatia,"Abatiá - PR",pt-BR,,#br;parana,,Municípios::Abatiá - PR
5091,br;parana;adrianopolis,"Adrianópolis - PR",pt-BR,,#br;parana,,Municípios::Adrianópolis - PR
5092,br;parana;agudos.sul,"Agudos do Sul - PR",pt-BR,,#br;parana,,Municípios::Agudos do Sul - PR
5093,br;parana;almirante.tamandare,"Almirante Tamandaré - PR",pt-BR,,#br;parana,,Municípios::Almirante Tamandaré - PR
5094,br;parana;altamira.parana,"Altamira do Paraná - PR",pt-BR,,#br;parana,,Municípios::Altamira do Paraná - PR
5095,br;parana;altonia,"Altônia - PR",pt-BR,,#br;parana,,Municípios::Altônia - PR
5096,br;parana;alto.parana,"Alto Paraná - PR",pt-BR,,#br;parana,,Municípios::Alto Paraná - PR
5097,br;parana;alto.piquiri,"Alto Piquiri - PR",pt-BR,,#br;parana,,Municípios::Alto Piquiri - PR
5098,br;parana;alvorada.sul,"Alvorada do Sul - PR",pt-BR,,#br;parana,,Municípios::Alvorada do Sul - PR
5099,br;parana;amapora,"Amaporã - PR",pt-BR,,#br;parana,,Municípios::Amaporã - PR
5100,br;parana;ampere,"Ampére - PR",pt-BR,,#br;parana,,Municípios::Ampére - PR
5101,br;parana;anahy,"Anahy - PR",pt-BR,,#br;parana,,Municípios::Anahy - PR
5102,br;parana;andira,"Andirá - PR",pt-BR,,#br;parana,,Municípios::Andirá - PR
5103,br;parana;angulo,"Ângulo - PR",pt-BR,,#br;parana,,Municípios::Ângulo - PR
5104,br;parana;antonina,"Antonina - PR",pt-BR,,#br;parana,,Municípios::Antonina - PR
5105,br;parana;antonio.olinto,"Antônio Olinto - PR",pt-BR,,#br;parana,,Municípios::Antônio Olinto - PR
5106,br;parana;arapongas,"Arapongas - PR",pt-BR,,#br;parana,,Municípios::Arapongas - PR
5107,br;parana;arapoti,"Arapoti - PR",pt-BR,,#br;parana,,Municípios::Arapoti - PR
5108,br;parana;arapua,"Arapuã - PR",pt-BR,,#br;parana,,Municípios::Arapuã - PR
5109,br;parana;araruna,"Araruna - PR",pt-BR,,#br;parana,,Municípios::Araruna - PR
5110,br;parana;araucaria,"Araucária - PR",pt-BR,,#br;parana,,Municípios::Araucária - PR
5111,br;parana;ariranha.ivai,"Ariranha do Ivaí - PR",pt-BR,,#br;parana,,Municípios::Ariranha do Ivaí - PR
5112,br;parana;assai,"Assaí - PR",pt-BR,,#br;parana,,Municípios::Assaí - PR
5113,br;parana;assis.chateaubriand,"Assis Chateaubriand - PR",pt-BR,,#br;parana,,Municípios::Assis Chateaubriand - PR
5114,br;parana;astorga,"Astorga - PR",pt-BR,,#br;parana,,Municípios::Astorga - PR
5115,br;parana;atalaia,"Atalaia - PR",pt-BR,,#br;parana,,Municípios::Atalaia - PR
5116,br;parana;balsa.nova,"Balsa Nova - PR",pt-BR,,#br;parana,,Municípios::Balsa Nova - PR
5117,br;parana;bandeirantes,"Bandeirantes - PR",pt-BR,,#br;parana,,Municípios::Bandeirantes - PR
5118,br;parana;barbosa.ferraz,"Barbosa Ferraz - PR",pt-BR,,#br;parana,,Municípios::Barbosa Ferraz - PR
5119,br;parana;barracao,"Barracão - PR",pt-BR,,#br;parana,,Municípios::Barracão - PR
5120,br;parana;barra.jacare,"Barra do Jacaré - PR",pt-BR,,#br;parana,,Municípios::Barra do Jacaré - PR
5121,br;parana;bela.vista.caroba,"Bela Vista da Caroba - PR",pt-BR,,#br;parana,,Municípios::Bela Vista da Caroba - PR
5122,br;parana;bela.vista.paraiso,"Bela Vista do Paraíso - PR",pt-BR,,#br;parana,,Municípios::Bela Vista do Paraíso - PR
5123,br;parana;bituruna,"Bituruna - PR",pt-BR,,#br;parana,,Municípios::Bituruna - PR
5124,br;parana;boa.esperanca,"Boa Esperança - PR",pt-BR,,#br;parana,,Municípios::Boa Esperança - PR
5125,br;parana;boa.esperanca.iguacu,"Boa Esperança do Iguaçu - PR",pt-BR,,#br;parana,,Municípios::Boa Esperança do Iguaçu - PR
5126,br;parana;boa.ventura.sao.roque,"Boa Ventura de São Roque - PR",pt-BR,,#br;parana,,Municípios::Boa Ventura de São Roque - PR
5127,br;parana;boa.vista.aparecida,"Boa Vista da Aparecida - PR",pt-BR,,#br;parana,,Municípios::Boa Vista da Aparecida - PR
5128,br;parana;bocaiuva.sul,"Bocaiúva do Sul - PR",pt-BR,,#br;parana,,Municípios::Bocaiúva do Sul - PR
5129,br;parana;bom.jesus.sul,"Bom Jesus do Sul - PR",pt-BR,,#br;parana,,Municípios::Bom Jesus do Sul - PR
5130,br;parana;bom.sucesso,"Bom Sucesso - PR",pt-BR,,#br;parana,,Municípios::Bom Sucesso - PR
5131,br;parana;bom.sucesso.sul,"Bom Sucesso do Sul - PR",pt-BR,,#br;parana,,Municípios::Bom Sucesso do Sul - PR
5132,br;parana;borrazopolis,"Borrazópolis - PR",pt-BR,,#br;parana,,Municípios::Borrazópolis - PR
5133,br;parana;braganey,"Braganey - PR",pt-BR,,#br;parana,,Municípios::Braganey - PR
5134,br;parana;brasilandia.sul,"Brasilândia do Sul - PR",pt-BR,,#br;parana,,Municípios::Brasilândia do Sul - PR
5135,br;parana;cafeara,"Cafeara - PR",pt-BR,,#br;parana,,Municípios::Cafeara - PR
5136,br;parana;cafelandia,"Cafelândia - PR",pt-BR,,#br;parana,,Municípios::Cafelândia - PR
5137,br;parana;cafezal.sul,"Cafezal do Sul - PR",pt-BR,,#br;parana,,Municípios::Cafezal do Sul - PR
5138,br;parana;california,"Califórnia - PR",pt-BR,,#br;parana,,Municípios::Califórnia - PR
5139,br;parana;cambara,"Cambará - PR",pt-BR,,#br;parana,,Municípios::Cambará - PR
5140,br;parana;cambira,"Cambira - PR",pt-BR,,#br;parana,,Municípios::Cambira - PR
5141,br;parana;campina.lagoa,"Campina da Lagoa - PR",pt-BR,,#br;parana,,Municípios::Campina da Lagoa - PR
5142,br;parana;campina.simao,"Campina do Simão - PR",pt-BR,,#br;parana,,Municípios::Campina do Simão - PR
5143,br;parana;campina.grande.sul,"Campina Grande do Sul - PR",pt-BR,,#br;parana,,Municípios::Campina Grande do Sul - PR
5144,br;parana;campo.bonito,"Campo Bonito - PR",pt-BR,,#br;parana,,Municípios::Campo Bonito - PR
5145,br;parana;campo.tenente,"Campo do Tenente - PR",pt-BR,,#br;parana,,Municípios::Campo do Tenente - PR
5146,br;parana;campo.largo,"Campo Largo - PR",pt-BR,,#br;parana,,Municípios::Campo Largo - PR
5147,br;parana;campo.magro,"Campo Magro - PR",pt-BR,,#br;parana,,Municípios::Campo Magro - PR
5148,br;parana;campo.mourao,"Campo Mourão - PR",pt-BR,,#br;parana,,Municípios::Campo Mourão - PR
5149,br;parana;candido.abreu,"Cândido de Abreu - PR",pt-BR,,#br;parana,,Municípios::Cândido de Abreu - PR
